created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 09:30:01 +0000 2023;1725083791608238367;"BPS mengumumkan Neraca Dagang Indonesia periode Oktober 2023 surplus 3,48 Miliar Dolar Amerika (54,006 Triliun Rupiah). Neraca dagang tersebut surplus 42 Bulan berturut-turut di tengah gejolak harga komoditas dunia akibat perang di Ukraina dan Palestina. https://t.co/ns6OyEQkD6 https://t.co/LNoLrWKtah";0;0;0;0;in;3306771829;1725083791608238367;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1725083791608238367
Thu Nov 16 09:28:41 +0000 2023;1725083457867710683;"Selain itu, Indonesia juga secara aktif melakukan komunikasi dengan berbagai pihak untuk mencari solusi atas konflik antara Palestina-Israel. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1287936042750758912;1725083420525809995;mercifulove;https://twitter.com/mercifulove/status/1725083457867710683
Thu Nov 16 09:28:39 +0000 2023;1725083451404218751;"Sejauh ini Indonesia telah mengirimkan 21 ton dari 51 ton bantuan ke Palestina serta mengusulkan untuk mengirimkan kapal rumah sakit yang dapat dipakai oleh korban di Gaza. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1287936042750758912;1725083420525809995;mercifulove;https://twitter.com/mercifulove/status/1725083451404218751
Thu Nov 16 09:28:34 +0000 2023;1725083426485891153;"Menteri Pertahanan RI Prabowo Subianto menekankan sikap Indonesia yang terus berkomitmen dalam memberikan bantuan terhadap korban yang terus berjatuhan dalam konflik Palestina-Israel. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1287936042750758912;1725083420525809995;mercifulove;https://twitter.com/mercifulove/status/1725083426485891153
Thu Nov 16 09:26:55 +0000 2023;1725083012378058881;"“Selama kemerdekaan Bangsa Palestina belum diserahkan kepd orang-orang Palestina…maka selama itulah Bangsa Indonesia berdiri menantang penjajahan Israhell ! .. “ President Soekarno, 1962- Konferensi Asia-Afrika. 🇮🇩StandWith🇵🇸 #FreePalestineFromZionistOccupation https://t.co/pHFjFpTdwY";0;1;0;0;in;1641571710469296128;1725083012378058881;aawafa4J4;https://twitter.com/aawafa4J4/status/1725083012378058881
Thu Nov 16 09:24:11 +0000 2023;1725082325804106201;"@antoniuscandraw @anim_cut @BagusDwiMinarno @tqdrlaziz @kegblgnunfaedh Nah betul. Saya juga berempati dengan warga Palestina plus kepikiran juga dengan relawan Indonesia di sana. Tapi terus terang saya tidak setuju dengan ajakan boikot, karena ada saudara kita yang periuk dapurnya disana. Kecuali ajakan boikot dibarengi dengan solusinya.";0;1;0;1;in;1250757754135777283;1724442242885001649;kanaya_via;https://twitter.com/kanaya_via/status/1725082325804106201
Thu Nov 16 09:19:12 +0000 2023;1725081070994121067;"مَثَلُ الْمُؤْمِنِينَ فِي تَوَادِّهِمْ وَتَرَاحُمِهِمْ وَتَعَاطُفِهِمْ كَمَثَلِ الْجَسَدِ الْوَاحِدِ إِذَا اشْتَكَى مِنْهُ عُضْوٌ تَدَاعَى لَهُ سَائِرُ الْجَسَدِ بِالسَّهَرِ وَالْحُمَّى  (HR. Bukhari 6011, HR. Muslim 2586)  #Palestine #Palestina #gaza #FreePalestine #freegaza https://t.co/d3Kk4fTpDN";0;0;0;1;ar;1227891214273269760;1725081070994121067;daaralatsar_id;https://twitter.com/daaralatsar_id/status/1725081070994121067
Thu Nov 16 09:17:09 +0000 2023;1725080556344668339;"HAMAS ITU TERPUKUL SEKALIGUS MALU. KARENA JANJI BANTUAN OASUKAN DAN SUKARELAWAN DARI IRAN DAN HEZBOLLAH SERTA JIHADUS DARI INDONESIA TIDAK KUNJUNG DATANG. CUMA RAMAI SAAT DEMO SAJA. HAYO MANA ITU NOVEL BAMUKMINCS DAN RIJIEQ BALIHO KATANYA MAU JIHAD KE GAZA PALESTINA..?? OMDO.";0;0;0;0;in;1698222279573032960;1725080556344668339;peyekku63;https://twitter.com/peyekku63/status/1725080556344668339
Thu Nov 16 09:15:19 +0000 2023;1725080095579382149;"Peran Indonesia dalam konflik Israel - Palestina. https://t.co/UHkMJqutGq";0;0;0;0;in;58800783;1725080095579382149;penguasahati;https://twitter.com/penguasahati/status/1725080095579382149
Thu Nov 16 09:12:58 +0000 2023;1725079503960175039;"Peran Indonesia dalam konflik Israel - Palestina. https://t.co/Iv32pH2K0x";0;0;0;0;in;58800783;1725079503960175039;penguasahati;https://twitter.com/penguasahati/status/1725079503960175039
Thu Nov 16 09:09:16 +0000 2023;1725078571427983795;"Ditanya soal nasib Palestina di CSIS, Prabowo Tegaskan Kebijakan Pemerintah Indonesia sudah jelas terkait perjuangan Palestina.  #gerindrasumut #prabowo #prabowogibran #ahmadmuzani #sufmidasco #gusirawanpasaribu #sugiatsantoso #merryameliaprasetio https://t.co/MLZ0A7FPqR";0;0;0;0;in;1620062942002835457;1725078571427983795;GerindraSumut08;https://twitter.com/GerindraSumut08/status/1725078571427983795
Thu Nov 16 09:01:54 +0000 2023;1725076718552305671;"@widj_wuming @CNNIndonesia Yg ribut israel Palestina orang Indonesia disuruh perang saudara... Demi Palestina 🤣🤣🤣";0;0;0;2;in;1362248754368143361;1724857403831902380;gondes66568779;https://twitter.com/gondes66568779/status/1725076718552305671
Thu Nov 16 08:56:53 +0000 2023;1725075456129651109;"WAKIL Presiden (Wapres) Ma'ruf Amin mendukung Fatwa Majelis Ulama  Indonesia (MUI) Nomor 83 Tahun 2023 tentang Hukum Dukungan Terhadap  Perjuangan Palestina.   Sumber: https://t.co/DPmR6fnPty";0;0;0;2;in;68930552;1725075456129651109;mediaindonesia;https://twitter.com/mediaindonesia/status/1725075456129651109
Thu Nov 16 08:55:55 +0000 2023;1725075211975028818;"Ia mengingatkan bahwa posisi Indonesia tetap teguh membantu perjuangan Palestina.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;3678315553;1725075163157545148;sitikomariah032;https://twitter.com/sitikomariah032/status/1725075211975028818
Thu Nov 16 08:53:41 +0000 2023;1725074651355939264;"Indonesia juga berkomitmen untuk membantu rakyat Palestina di Gaza, dan sudah mengirim 21 ton bantuan kemanusiaan.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;3678315553;1725074609714892802;sitikomariah032;https://twitter.com/sitikomariah032/status/1725074651355939264
Thu Nov 16 08:51:17 +0000 2023;1725074047497847009;"Indonesia bersama Palestina.  Bravo TNI.  🙏 😊  #FreePalestine https://t.co/Ap9bWPiTtF";2;1;62;117;in;944173895220736002;1725074047497847009;setojayakarta;https://twitter.com/setojayakarta/status/1725074047497847009
Thu Nov 16 08:50:43 +0000 2023;1725073901833871638;"@b_a_p_a_k_k_u @Tita83079013 @mohmahfudmd @prabowo @gibran_tweet Gnjar pro paestina Anies pro palestina Prabowo malah ngirim bantuan ke palestina Rakyat indonesia rame2 dukung palestina  Trs kamu mau pilih siapa mas 😁😁😁😁";0;1;0;0;in;1687691543568957441;1724958529919086761;handayani_44277;https://twitter.com/handayani_44277/status/1725073901833871638
Thu Nov 16 08:47:59 +0000 2023;1725073215809277963;"Bantuan Donasi Untuk Palestina Dari EXO-L Indonesia dan EXO-L UEA Sudah Tersalurkan  https://t.co/jUeF0oOnXn  #SUHO #수호 #XIUMIN #시우민 #LAY #레이 #张艺兴 #BAEKHYUN #백현 #CHEN #첸 #김종대  #CHANYEOL #찬열 #KYUNGSOO #도경수 #KAI #카이 #SEHUN #세훈 #EXO #엑소 #weareoneEXO";0;1;0;0;in;1407428890193137668;1710680072632541577;Layla_0801;https://twitter.com/Layla_0801/status/1725073215809277963
Thu Nov 16 08:46:27 +0000 2023;1725072829929189466;"Pemerintah Indonesia, sebut dia, akan berupaya semaksimal mungkin untuk melanjutkan bantuan kemanusiaan bagi rakyat Palestina dan solusi yang damai bagi Myanmar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;3062708646;1725072767941575051;benjaminhasan_;https://twitter.com/benjaminhasan_/status/1725072829929189466
Thu Nov 16 08:43:41 +0000 2023;1725072133238472708;"@imamputrajago @tifsembiring Paham ga tulisan Ibrani di bawah tulisan latin Palestina itu  artinya tanah Israel.   Jadi arti semuanya adalah Palestine tanah Israel. Yang terbitkan uang itu Bank milik pendiri negara Israel  yaitu Theodore Herzl. Makanya gunakan 3 bahasa Arab, latin dan Ibrani 🤣🤣";0;1;0;0;in;1683336034573254656;1724928674732867695;NusantaraSaja;https://twitter.com/NusantaraSaja/status/1725072133238472708
Thu Nov 16 08:43:14 +0000 2023;1725072018582966327;"Indonesia juga berkomitmen untuk membantu rakyat Palestina di Gaza, dan sudah mengirim 21 ton bantuan kemanusiaan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;781964905;1725071954254917873;AdhigkKurniawan;https://twitter.com/AdhigkKurniawan/status/1725072018582966327
Thu Nov 16 08:41:45 +0000 2023;1725071648427307151;"@ibnu_Abdullahs Skenario begini: Dorong Indonesia gabung dengan faksi2 yg sedang berperang di Palestina, ajak Rusia dan Iran lalu perluas perang dgn negara2 di jazirah Arab dan sesuai janji Allah akan memenangkan kalian. Amerika cs runtuh dengan sendirinya akibat harga minyak melonjak gila2an";0;1;0;0;in;1652891815903920128;1725040271078064244;MourahMouraham;https://twitter.com/MourahMouraham/status/1725071648427307151
Thu Nov 16 08:41:08 +0000 2023;1725071492009148917;"Pemerintah Indonesia, sebut dia, akan berupaya semaksimal mungkin untuk melanjutkan bantuan kemanusiaan bagi rakyat Palestina dan solusi yang damai bagi Myanmar. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;781964905;1725071434698072124;AdhigkKurniawan;https://twitter.com/AdhigkKurniawan/status/1725071492009148917
Thu Nov 16 08:40:48 +0000 2023;1725071405946163671;"Tulisan yg bagus, semoga dibaca juga oleh pemimpin Indonesia untuk dapat memahami permasalahan israel Palestina lebih dalam. Jngn melihat sisi hanya dari pihak islam dan arab saja. Sangat menyedihkan tindakan politik kita masih dipengaruhi oleh ulama ulama terkhusus ulama arab.";0;0;0;0;in;1709903855201464320;1725071405946163671;albertsoet24285;https://twitter.com/albertsoet24285/status/1725071405946163671
Thu Nov 16 08:39:13 +0000 2023;1725071008682660226;"@AzzamIzzulhaq Pak maaf ada update RS Indonesia? Mereka aman kan pak? Doa kami untuk keselamatan warga Palestina dan warga Indonesia di sana, terkhusus para nakesnya";0;0;0;0;in;1250757754135777283;1724928326526275998;kanaya_via;https://twitter.com/kanaya_via/status/1725071008682660226
Thu Nov 16 08:38:43 +0000 2023;1725070882857726360;"Prabowo menegaskan sikap Indonesia terkait serangan Israel terhadap warga sipil di Gaza, Palestina. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1620967566809370625;1725070869930913959;neinaadella07;https://twitter.com/neinaadella07/status/1725070882857726360
Thu Nov 16 08:38:15 +0000 2023;1725070764083446164;"Innalillahi, hari ini kembali terjadi serangan pesawat Zionis Israel di dekat RS Indonesia yang terletak di Beit Lahia, Gaza Utara.   Entah harus berapa banyak korban lagi yang harus berjatuhan. Jangan putuskan doamu untuk saudara kita di Palestina ya sahabat 🥺🍉 https://t.co/zQUbmWo7Nu";0;0;26;19;in;147889039;1725070764083446164;dompetdhuafaorg;https://twitter.com/dompetdhuafaorg/status/1725070764083446164
Thu Nov 16 08:35:34 +0000 2023;1725070090339840450;"@Valhallaah @ajegilelu1 @JinNonik @asasfuro @oktorivan @JokoPintar2 @the3brothers2 @LonenyDragon @MelodiAsyik @Uni_RancakBana @jarjitsinghai @Karsono12732862 @Alfatih007Mr @Arya_Sena1973 @utomo_suheri @JhontalJk @mahdiequintana @Tatto26141368 @SunGoKhonk @KlavuGheni2 @hendry_martien @Kappa_2023 @bayoubeka @Matahari_tmr @BMultinovic @halo_lentera @GuguGagasssss @Wawan_74 @Yudiantiyaman @DiposuroP @Dayak_strong @Mantapkb_01 @atoek41 @Habibanana007 @pelaaak @NurHamidan1 @prsetiadi @iqbalalghi @purple_violet13 @hadifianwidjaja @OatthKeeper @JzSirait @MUIPusat @perbowo @NailahAi @ABUZHARIIF @kaffrrr @vdodys2 @deydeychristina Orang indonesia tdk tahu bahwa palestina dijajah oleh inggris! Prof hikmahanto guru besar ilmu hubungan internasional https://t.co/ZaEPgirbfn";0;3;6;7;in;1303252304301236224;1477949011449446400;AyaniMel;https://twitter.com/AyaniMel/status/1725070090339840450
Thu Nov 16 08:34:53 +0000 2023;1725069919862350170;"Sudah menjadi kewajiban moral bagi Indonesia untuk mendukung Palestina. Ia meminta seluruh negara mengambil sikap yang sama.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;3678315553;1725069919862350170;sitikomariah032;https://twitter.com/sitikomariah032/status/1725069919862350170
Thu Nov 16 08:34:25 +0000 2023;1725069802069508572;"Orang indonesia tdk tahu bahwa palestina dijajah oleh inggris! Prof hikmahanto guru besar ilmu hubungan internasional https://t.co/gOU8M08ehX";1;2;15;37;in;1303252304301236224;1725069802069508572;AyaniMel;https://twitter.com/AyaniMel/status/1725069802069508572
Thu Nov 16 08:33:54 +0000 2023;1725069669919515073;"Turki, Malaysia, dan Indonesia justru berjuang untuk memperjuangkan hak-hak rakyat Palestina. Semoga keadilan segera terwujud dan perdamaian dapat dicapai di Timur Tengah. 🙏 🇮 🇩";0;0;0;0;in;1675700006798626818;1725069669919515073;wawanwahyudi05;https://twitter.com/wawanwahyudi05/status/1725069669919515073
Thu Nov 16 08:32:47 +0000 2023;1725069389257707525;"Muslim untuk tidak memberikan dukungan kepada Israel dalam bentuk apapun. Semoga fatwa ini dapat menjadi pijakan bagi umat Muslim Indonesia dalam mendukung perjuangan Palestina.";0;0;0;0;in;1661952323852304384;1725069389257707525;nafsah_siti;https://twitter.com/nafsah_siti/status/1725069389257707525
Thu Nov 16 08:32:25 +0000 2023;1725069297905721404;"Pada kesempatan tersebut, Prabowo menegaskan kepada seluruh menteri pertahanan negara anggota ASEAN tentang sikap yang diambil oleh Indonesia terkait hal yang sedang terjadi di Gaza, Palestina, saat ini.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;3678315553;1725069255140667732;sitikomariah032;https://twitter.com/sitikomariah032/status/1725069297905721404
Thu Nov 16 08:28:20 +0000 2023;1725068271303770553;"Indonesia juga berkomitmen untuk membantu rakyat Palestina di Gaza, dan sudah mengirim 21 ton bantuan kemanusiaan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1623634307125510150;1725068169847706037;fachriman13;https://twitter.com/fachriman13/status/1725068271303770553
Thu Nov 16 08:28:11 +0000 2023;1725068231902388305;"Para Serdadu Pengecut  #ahlulbait #AhlulbaitIndonesia #pedulipalestina #palestina #palestine #gaza #belapalestina  https://t.co/8VOVIKm1wn";0;0;1;1;in;568048882;1725068231902388305;infoahlulbait;https://twitter.com/infoahlulbait/status/1725068231902388305
Thu Nov 16 08:27:40 +0000 2023;1725068103791591453;"#antinwo #globalist #cabals #ww3 #puppetgovernment #world #greatreset #news #trending #civilsociety #revolution islam khilafah theendtimes #survivalist secret number #palestine palestina voli gaza tiktok indonesia berita #rakyat isekai Gempa Twitter 👇 https://t.co/Z78aFO3FmE";0;0;1;0;in;1694296384369987584;1725068103791591453;Ditakarangchan;https://twitter.com/Ditakarangchan/status/1725068103791591453
Thu Nov 16 08:27:02 +0000 2023;1725067942327697470;"@andre_rosiade Woi botak, ini indonesia bukan palestina";0;0;0;0;in;1481301433018630146;1725000515980087628;geloracrot;https://twitter.com/geloracrot/status/1725067942327697470
Thu Nov 16 08:26:25 +0000 2023;1725067786077286500;"@maswisnulele Peduli dengan Palestina tapi ga peduli sudah meresahkan yg di Indonesia 😑 padahal peduli dengan sekitarmu lebih utama , peduli dengan yg di Palestina bisa dengan donasi, bisa mendoakan. Peduli dengan pekerja di Indonesia gara2 boikot malah ngomongin minimum wage 😑";0;0;0;0;in;1525474933299904513;1724576817187897477;fajar3_nug;https://twitter.com/fajar3_nug/status/1725067786077286500
Thu Nov 16 08:26:24 +0000 2023;1725067782109487120;"Pemerintah Indonesia, sebut dia, akan berupaya semaksimal mungkin untuk melanjutkan bantuan kemanusiaan bagi rakyat Palestina dan solusi yang damai bagi Myanmar. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1623634307125510150;1725067686848393259;fachriman13;https://twitter.com/fachriman13/status/1725067782109487120
Thu Nov 16 08:24:39 +0000 2023;1725067343133639091;"Selain itu, Indonesia juga secara aktif melakukan komunikasi dengan berbagai pihak untuk mencari solusi atas konflik antara Palestina-Israel. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1614854441127284737;1725067293649232178;alfisahdinardi;https://twitter.com/alfisahdinardi/status/1725067343133639091
Thu Nov 16 08:24:37 +0000 2023;1725067335286096093;"Sejauh ini Indonesia telah mengirimkan 21 ton dari 51 ton bantuan ke Palestina serta mengusulkan untuk mengirimkan kapal rumah sakit yang dapat dipakai oleh korban di Gaza. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1614854441127284737;1725067293649232178;alfisahdinardi;https://twitter.com/alfisahdinardi/status/1725067335286096093
Thu Nov 16 08:24:35 +0000 2023;1725067325542686872;"@lukmanihsan @tifsembiring Banyak nabi nabi Yahudi juga di imani dalam Alquran  Sebaliknya tidak ada satupun nabi dari Palestina";0;0;0;0;in;1683336034573254656;1724928674732867695;NusantaraSaja;https://twitter.com/NusantaraSaja/status/1725067325542686872
Thu Nov 16 08:24:30 +0000 2023;1725067305703625213;"Menteri Pertahanan RI Prabowo Subianto menekankan sikap Indonesia yang terus berkomitmen dalam memberikan bantuan terhadap korban yang terus berjatuhan dalam konflik Palestina-Israel. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1614854441127284737;1725067293649232178;alfisahdinardi;https://twitter.com/alfisahdinardi/status/1725067305703625213
Thu Nov 16 08:22:54 +0000 2023;1725066901054005636;"@rofaaja Masih ingat kisah si kecil Daud dari Israel vs melawan raksasa Goliat asal Palestina ?";0;0;0;0;in;1683336034573254656;1725060065408012365;NusantaraSaja;https://twitter.com/NusantaraSaja/status/1725066901054005636
Thu Nov 16 08:21:53 +0000 2023;1725066648376562060;"Jejak Diplomasi Indonesia Menghapus Penjajahan di Palestina | Republika ID https://t.co/sqzvsd7DSh";0;0;0;0;in;433254827;1725066648376562060;Tumakninnah;https://twitter.com/Tumakninnah/status/1725066648376562060
Thu Nov 16 08:21:23 +0000 2023;1725066521909797123;"@Gumilar86230032 @tifsembiring Justru Israel yang berikan Gaza ke Palestina, jadi orang harus tahu berterima kasih";0;0;0;0;in;1683336034573254656;1724928674732867695;NusantaraSaja;https://twitter.com/NusantaraSaja/status/1725066521909797123
Thu Nov 16 08:17:05 +0000 2023;1725065440483782851;"Kebersamaan Indonesia dengan Palestina takkan bisa dipisahkan.  #FreePalestine";0;0;0;0;in;1597652056512380929;1725065440483782851;ayrafatiha24;https://twitter.com/ayrafatiha24/status/1725065440483782851
Thu Nov 16 08:16:42 +0000 2023;1725065341540200597;"Indonesia akan melakukan banyak cara untuk membebaskan Palestina.   #FreePalestine";0;0;0;0;in;1600188428271947777;1725065341540200597;duniafana2022;https://twitter.com/duniafana2022/status/1725065341540200597
Thu Nov 16 08:16:15 +0000 2023;1725065227891249193;"Daya dan upaya bangsa Indonesia akan dikerahkan untuk membela Palestina.   #FreePalestine";0;0;0;0;in;1597706699833593861;1725065227891249193;Mariawelai;https://twitter.com/Mariawelai/status/1725065227891249193
Thu Nov 16 08:15:47 +0000 2023;1725065110492745804;"Indonesia tak tinggal diam melihat penderitaan Palestina.   #FreePalestine";0;0;0;0;in;1600610162821177346;1725065110492745804;h_mashumah;https://twitter.com/h_mashumah/status/1725065110492745804
Thu Nov 16 08:15:04 +0000 2023;1725064933430190287;"Selagi kemerdekaan bangsa Palestina belum terwujud, Indonesia akan terus mendukung Palestina.   #FreePalestine";0;0;0;1;in;1600610162821177346;1725064933430190287;h_mashumah;https://twitter.com/h_mashumah/status/1725064933430190287
Thu Nov 16 08:05:57 +0000 2023;1725062637871043009;"@renmokun__ @aryuno_ Bkn mksdnya LGBT tuh ky Palestina di mata Israel bwt org Indonesia";0;0;0;0;in;1553974725399162881;1724609983872921907;orngautmnprds;https://twitter.com/orngautmnprds/status/1725062637871043009
Thu Nov 16 08:05:17 +0000 2023;1725062470094733398;"Sejujurnya kami muak dengan pemberitaan tentang coldplay yang akhirnya menutup fakta keberingasan #IsraelTerrorism terhadap Palestina. Semoga selain bisa  membangun persatuan indonesia, @prabowo juga bisa membantu kedaulatan Palestina yang sedang terjajah";0;0;0;1;in;1721369239150538752;1725062470094733398;Jojopopon_;https://twitter.com/Jojopopon_/status/1725062470094733398
Thu Nov 16 08:03:42 +0000 2023;1725062069811089633;"Tak Hanya Palestina, Indonesia Juga Ekspor Produk Ini ke Israel, Berikut Daftarnya https://t.co/ZTmhqtPhDJ";0;0;0;0;in;1691834850578485248;1725062069811089633;pituturid_;https://twitter.com/pituturid_/status/1725062069811089633
Thu Nov 16 08:01:11 +0000 2023;1725061437708804177;"@ArizaPatria Inilah bukti bahwa prabowo tidak melupakan sejarah perjuangan para presiden pendahulunya,  “Selama kemerdekaan bangsa Palestina belum diserahkan kepada orang-orang Palestina, maka selama itulah bangsa Indonesia berdiri menantang penjajahan Israel,” Soekarno, 1962.";0;0;0;0;in;1704172495023263744;1724690117586252189;ihmkt_id;https://twitter.com/ihmkt_id/status/1725061437708804177
Thu Nov 16 07:59:58 +0000 2023;1725061133244182559;"@akumaenjel @ME_Observer_ bukan bisa aja ditaro tapi UDAH PASTI DI TARO itu mah hahaa... Sadar gg mereka serang RS kita disana sehari sesudah ramenya kita ngumpul di Monas dan viral seluruh dunia. Stres mereka lihat Indonesia kompak dkg Palestina. WKWKKW. Trs hncurin propaganda mrk bang. Ini jihad kita.";0;0;0;0;in;176018138;1724947602045653207;rezawiraisyi;https://twitter.com/rezawiraisyi/status/1725061133244182559
Thu Nov 16 07:59:10 +0000 2023;1725060931468804441;"@yopirif @Greschinov I know. Tp memang ada orang Indonesia yg mendukung ex-monarki dulu dan mengkaitkannya dengan Palestina. Jadi, nyerang Palestina pakai alasan ex-monarki Iran.";0;1;0;0;in;1525930465785696256;1724740332192157796;patovestorydtme;https://twitter.com/patovestorydtme/status/1725060931468804441
Thu Nov 16 07:50:01 +0000 2023;1725058627592196217;"Masjid Kudus Demak mempunyai hubungan langsung dengan Al-Quds Palestina? Nama Masjid Kudus tentu tidak asing lagi bagi umat Islam di negeri ini, bahkan sebelum Indonesia sendiri itu ada. Penamaan "Kudus" tentu bukan begitu saja muncul, tetapi mempunyai sejarah dan kaitan khusus… https://t.co/c4SsYP3D9S";0;0;0;0;in;1580379412654346241;1725058627592196217;dakwahsulsel22;https://twitter.com/dakwahsulsel22/status/1725058627592196217
Thu Nov 16 07:47:07 +0000 2023;1725057898836004999;"Upaya ini, ungkap Prabowo akan terus dilakukan pemerintah Indonesia. Selain itu, Indonesia juga secara aktif melakukan komunikasi dengan berbagai pihak untuk mencari solusi atas konflik antara Palestina-Israel. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo";0;1;0;0;in;1630608905276620802;1725057874571985140;maleyintani;https://twitter.com/maleyintani/status/1725057898836004999
Thu Nov 16 07:47:07 +0000 2023;1725057895858094193;"Sejauh ini Indonesia telah mengirimkan 21 ton dari 51 ton bantuan ke Palestina serta mengusulkan untuk mengirimkan kapal rumah sakit yang dapat dipakai oleh korban di Gaza. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1630608905276620802;1725057874571985140;maleyintani;https://twitter.com/maleyintani/status/1725057895858094193
Thu Nov 16 07:44:33 +0000 2023;1725057253764690410;"#BeritaUSK Selain itu, tentu ada kesepakatan lain yang dinilai dapat memberikan dukungan peningkatan mutu pendidikan baik Indonesia maupun Palestina. https://t.co/o2ncwc1bNJ  #USK https://t.co/puCNsHLo56";0;0;0;0;in;1323933379;1725057253764690410;univ_syiahkuala;https://twitter.com/univ_syiahkuala/status/1725057253764690410
Thu Nov 16 07:43:29 +0000 2023;1725056982800081121;"Tak hanya itu, Indonesia siap mengirimkan kapal rumah sakit untuk menampung dan merawat rakyat Palestina korban agresi militer Israel. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1017294361;1725056954866032644;maineescario19;https://twitter.com/maineescario19/status/1725056982800081121
Thu Nov 16 07:43:28 +0000 2023;1725056979805319593;"Menteri Pertahanan ini mengatakan Indonesia secara aktif telah mengirimkan bantuan untuk meringankan masalah yang dialami rakyat Palestina. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1017294361;1725056954866032644;maineescario19;https://twitter.com/maineescario19/status/1725056979805319593
Thu Nov 16 07:43:26 +0000 2023;1725056971685158952;"Maka dari itu, dia dan masyarakat Indonesia mengetahui betul apa yang dirasakan rakyat Palestina saat ini. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1017294361;1725056954866032644;maineescario19;https://twitter.com/maineescario19/status/1725056971685158952
Thu Nov 16 07:43:23 +0000 2023;1725056960142389518;"Indonesia terus berdiri mendukung Palestina meraih kemerdekaannya dari Israel. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1017294361;1725056954866032644;maineescario19;https://twitter.com/maineescario19/status/1725056960142389518
Thu Nov 16 07:43:23 +0000 2023;1725056957445464243;"Jakarta - Calon presiden Koalisi Indonesia Maju Prabowo Subianto menegaskan posisi Indonesia berkaitan dengan Palestina sudah sangat jelas sejak awal. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;1017294361;1725056954866032644;maineescario19;https://twitter.com/maineescario19/status/1725056957445464243
Thu Nov 16 07:43:22 +0000 2023;1725056954866032644;"Prabowo Tegaskan Indonesia Dukung Kemerdekaan Palestina #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/1FPtHfqy5S";0;1;0;0;in;1017294361;1725056954866032644;maineescario19;https://twitter.com/maineescario19/status/1725056954866032644
Thu Nov 16 07:43:07 +0000 2023;1725056892362530825;"Ia mengingatkan bahwa posisi Indonesia tetap teguh membantu perjuangan Palestina.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto";0;1;0;0;in;3671916373;1725056835789754446;AndriK14567;https://twitter.com/AndriK14567/status/1725056892362530825
